N_total,error,log10_error
6730663,1.326760178908144E-4,-3.877207571777204
6740663,1.033867574103353E-4,-3.985535085535405
6750662,1.2816709908838175E-4,-3.8922234453178595
6760662,6.129819259462411E-5,-4.212552330665165
6770661,1.0477228205080832E-5,-4.979753596594299
6780661,1.5816374467414164E-4,-3.800893061245825
6790660,9.016664621006021E-5,-4.044954083807857
6800660,1.801320768350785E-4,-3.744408943748806
6810659,9.030902702482872E-5,-4.044268836717176
6820659,2.5519298954595587E-4,-3.5931312603714316
6830658,6.258441406454728E-5,-4.203533809418155
6840658,1.3479957695054385E-4,-3.870311470770526
6850657,2.7347414993555654E-4,-3.563083718950004
6860657,4.0242533301198483E-4,-3.395314687889963
6870656,1.4888183804467162E-4,-3.827158278191832
6880655,1.561420375708005E-4,-3.8064801576216363
6890655,1.5617753085683377E-4,-3.806381447582987
6900654,2.332165286298067E-4,-3.632240673302643
6910654,2.0443505307201695E-5,-4.68944463666573
6920653,1.6205490745703046E-4,-3.790337812831477
6930653,3.825122402236335E-4,-3.417354663055389
6940652,2.1768960253964176E-5,-4.66216231357487
6950652,1.0765371483926037E-4,-3.9679709792510307
6960651,4.407468873833045E-4,-3.3558107460667084
6970651,5.221243229143525E-4,-3.282226074915237
6980651,1.2558393420298328E-4,-3.901065915800021
6990650,9.276646408792648E-5,-4.032608996775038
7000650,7.754171174296641E-5,-4.110464616118087
7010649,2.3092570351506507E-5,-4.636527724625118
7020649,3.059789742201328E-4,-3.5143084156553637
7030648,7.678091396182642E-5,-4.114746722562252
7040648,5.136041940148512E-5,-4.2893714385410915
7050647,4.21131950800743E-5,-4.37558180790279
7060647,2.5855823593383333E-4,-3.587441623957857
7070646,5.863525936812937E-5,-4.231841149442775
7080646,3.10433392823178E-5,-4.508031568538792
